row_index,biet_duoc,link_slot,url,file_id,status,http_status,local_path,file_size
612,Zanedip 10mg,1,https://drive.google.com/file/d/14ofunRP9MsjolIzVJ0sFVP9R5_jMlDo8/view?usp=drive_link,14ofunRP9MsjolIzVJ0sFVP9R5_jMlDo8,ok,200,dataset\hdsd_raw\0612_Zanedip_10mg_1_14ofunRP9MsjolIzVJ0sFVP9R5_jMlDo8.pdf,2019687
612,Zanedip 10mg,2,https://drive.google.com/file/d/1qfbQkkbDg0gjwZ_fxbnT58pCzQLi2hF5/view?usp=drive_link,1qfbQkkbDg0gjwZ_fxbnT58pCzQLi2hF5,bad_response:text/html,404,,0
613,Devodil 50 [Sulpirid 50mg],1,https://drive.google.com/file/d/1Lrax4ziv_S8_iapz1be2-RHSwwppKVqO/view?usp=sharing,1Lrax4ziv_S8_iapz1be2-RHSwwppKVqO,bad_response:text/html,404,,0
614,Scolanzo [Lansoprazol 30mg],1,https://drive.google.com/file/d/1BrtTM1l391E0yd8ErEykQOasWI-4AUTS/view?usp=drive_link,1BrtTM1l391E0yd8ErEykQOasWI-4AUTS,ok,200,dataset\hdsd_raw\0614_Scolanzo_Lansoprazol_30mg_1_1BrtTM1l391E0yd8ErEykQOasWI-4AUTS.pdf,5235268
615,Laevolac [Lactulose 10g/15ml],1,https://drive.google.com/file/d/1lOOCEigLjY-N8jDJLZHJGs8vEpnjoOXU/view?usp=drive_link,1lOOCEigLjY-N8jDJLZHJGs8vEpnjoOXU,ok,200,dataset\hdsd_raw\0615_Laevolac_Lactulose_10g_15ml_1_1lOOCEigLjY-N8jDJLZHJGs8vEpnjoOXU.pdf,1467329
616,Bài Thạch Danapha,1,https://docs.google.com/document/d/1zrQAq_CCF6cE5Vsu0t8FxWQAlZg8S0dn/edit?usp=sharing&ouid=117534694973414002745&rtpof=true&sd=true,1zrQAq_CCF6cE5Vsu0t8FxWQAlZg8S0dn,ok,200,dataset\hdsd_raw\0616_Bài_Thạch_Danapha_1_1zrQAq_CCF6cE5Vsu0t8FxWQAlZg8S0dn.pdf,79893
617,Verospiron 25mg,1,https://drive.google.com/file/d/1jb9XTQCuMfmhq5x2TC44PeIz1PZJxpe-/view?usp=drive_link,1jb9XTQCuMfmhq5x2TC44PeIz1PZJxpe-,ok,200,dataset\hdsd_raw\0617_Verospiron_25mg_1_1jb9XTQCuMfmhq5x2TC44PeIz1PZJxpe-.pdf,606819
618,Procoralan 7.5mg,1,https://drive.google.com/file/d/1dpaMktqMZ7D_RbCYJnZnQRiUer7TeoAF/view?usp=sharing,1dpaMktqMZ7D_RbCYJnZnQRiUer7TeoAF,ok,200,dataset\hdsd_raw\0618_Procoralan_7_5mg_1_1dpaMktqMZ7D_RbCYJnZnQRiUer7TeoAF.pdf,9664928
619,Sorbitol 5g,1,https://drive.google.com/file/d/1kN1ydh6e86d0l-jT-OU43izF7gNSWadH/view?usp=drive_link,1kN1ydh6e86d0l-jT-OU43izF7gNSWadH,ok,200,dataset\hdsd_raw\0619_Sorbitol_5g_1_1kN1ydh6e86d0l-jT-OU43izF7gNSWadH.pdf,3471545
620,Procoralan 5mg,1,https://drive.google.com/file/d/1av9OQyJ3qstjwo2htWKcuduylxgV8AyY/view?usp=drive_link,1av9OQyJ3qstjwo2htWKcuduylxgV8AyY,ok,200,dataset\hdsd_raw\0620_Procoralan_5mg_1_1av9OQyJ3qstjwo2htWKcuduylxgV8AyY.pdf,9710921
620,Procoralan 5mg,2,https://drive.google.com/file/d/1av9OQyJ3qstjwo2htWKcuduylxgV8AyY/view?usp=sharinghttps://drive.google.com/file/d/1av9OQyJ3qstjwo2htWKcuduylxgV8AyY/view?usp=sharing,1av9OQyJ3qstjwo2htWKcuduylxgV8AyY,ok,200,dataset\hdsd_raw\0620_Procoralan_5mg_2_1av9OQyJ3qstjwo2htWKcuduylxgV8AyY.pdf,9710921
622,Ifatrax [Itraconazol 100mg],1,https://drive.google.com/file/d/16-qveAYL7zDbChzuRoo-FXlG9ypWyeZB/view?usp=sharing,16-qveAYL7zDbChzuRoo-FXlG9ypWyeZB,ok,200,dataset\hdsd_raw\0622_Ifatrax_Itraconazol_100mg_1_16-qveAYL7zDbChzuRoo-FXlG9ypWyeZB.pdf,9907569
626,Imipenem Cilastatin Kabi 500mg + 500mg,1,https://drive.google.com/file/d/1McScr6VLpEpsn_qdoOZ8rkhzsTJ8GD_w/view?usp=drive_link,1McScr6VLpEpsn_qdoOZ8rkhzsTJ8GD_w,ok,200,dataset\hdsd_raw\0626_Imipenem_Cilastatin_Kabi_500mg_500mg_1_1McScr6VLpEpsn_qdoOZ8rkhzsTJ8GD_w.pdf,10263468
627,Simvastatin Savi 20 mg,1,https://drive.google.com/file/d/1mqrySbCJUbXDBwtJEYbi86JxMKADz4Eo/view?usp=drive_link,1mqrySbCJUbXDBwtJEYbi86JxMKADz4Eo,ok,200,dataset\hdsd_raw\0627_Simvastatin_Savi_20_mg_1_1mqrySbCJUbXDBwtJEYbi86JxMKADz4Eo.pdf,2062693
628,Vincopane [Hyoscin Butylbromid 20mg/1ml],1,https://drive.google.com/file/d/1p8OsCqAaBrIjWObSM4DDWAzTclYoWKST/view?usp=drive_link,1p8OsCqAaBrIjWObSM4DDWAzTclYoWKST,ok,200,dataset\hdsd_raw\0628_Vincopane_Hyoscin_Butylbromid_20mg_1ml_1_1p8OsCqAaBrIjWObSM4DDWAzTclYoWKST.pdf,813818
629,Seretide Accuhaler 50/500mcg,1,https://drive.google.com/file/d/1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9/view?usp=drive_link,1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9,ok,200,dataset\hdsd_raw\0629_Seretide_Accuhaler_50_500mcg_1_1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9.pdf,7257547
629,Seretide Accuhaler 50/500mcg,2,https://drive.google.com/file/d/1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9/view?usp=sharing,1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9,ok,200,dataset\hdsd_raw\0629_Seretide_Accuhaler_50_500mcg_2_1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9.pdf,7257547
630,Seretide Accuhaler 50/250mcg,1,https://drive.google.com/file/d/1MftpQY1vpx88ajSyn8GMw63I7Tn5TUXs/view?usp=drive_link,1MftpQY1vpx88ajSyn8GMw63I7Tn5TUXs,ok,200,dataset\hdsd_raw\0630_Seretide_Accuhaler_50_250mcg_1_1MftpQY1vpx88ajSyn8GMw63I7Tn5TUXs.pdf,6702292
630,Seretide Accuhaler 50/250mcg,2,https://drive.google.com/file/d/1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9/view?usp=sharing,1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9,ok,200,dataset\hdsd_raw\0630_Seretide_Accuhaler_50_250mcg_2_1sWFyJ-6UtxQk-LbglbaK_hK9uESQ4Tb9.pdf,7257547
631,"Haloperidol 1,5 Mg",1,https://drive.google.com/file/d/1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv/view?usp=sharing,1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv,ok,200,dataset\hdsd_raw\0631_Haloperidol_1_5_Mg_1_1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv.pdf,1424823
632,SaViRisone 35 [Risedronat 35mg],1,https://drive.google.com/file/d/1JYDNDYxhgAQtvZBeJQ9WH7YVg-ZCYUuf/view?usp=drive_link,1JYDNDYxhgAQtvZBeJQ9WH7YVg-ZCYUuf,ok,200,dataset\hdsd_raw\0632_SaViRisone_35_Risedronat_35mg_1_1JYDNDYxhgAQtvZBeJQ9WH7YVg-ZCYUuf.pdf,6093783
633,Vorifend 500 [Glucosamin 500mg],1,https://drive.google.com/file/d/1cflsKRCJHWCkHlse5wBx766bAzCUhLDU/view?usp=drive_link,1cflsKRCJHWCkHlse5wBx766bAzCUhLDU,ok,200,dataset\hdsd_raw\0633_Vorifend_500_Glucosamin_500mg_1_1cflsKRCJHWCkHlse5wBx766bAzCUhLDU.pdf,1032991
634,Phenylephrine Aguettant 50 Microgrammes/mL,1,https://drive.google.com/file/d/1mzfCy_pRHXHn_79Rz1CFqTO0HNNiShPf/view?usp=drive_link,1mzfCy_pRHXHn_79Rz1CFqTO0HNNiShPf,ok,200,dataset\hdsd_raw\0634_Phenylephrine_Aguettant_50_Microgrammes_mL_1_1mzfCy_pRHXHn_79Rz1CFqTO0HNNiShPf.pdf,1482889
635,Alcaine 0.5% 5mg/ml,1,https://drive.google.com/file/d/133bsMHsdRX4ZWxQ-k-iYJ1ToZj47jY23/view?usp=drive_link,133bsMHsdRX4ZWxQ-k-iYJ1ToZj47jY23,ok,200,dataset\hdsd_raw\0635_Alcaine_0_5_5mg_ml_1_133bsMHsdRX4ZWxQ-k-iYJ1ToZj47jY23.pdf,1242727
636,PERGLIM M-1 [Glimepirid + Metformin 1mg + 500mg],1,https://drive.google.com/file/d/1qITPR7q9VhGPz0tsU72-HP_FG3WO4BzA/view?usp=drive_link,1qITPR7q9VhGPz0tsU72-HP_FG3WO4BzA,ok,200,dataset\hdsd_raw\0636_PERGLIM_M-1_Glimepirid_Metformin_1mg_500mg_1_1qITPR7q9VhGPz0tsU72-HP_FG3WO4BzA.pdf,7199227
637,Progesterone Injection Bp 25Mg,1,https://drive.google.com/file/d/19lCy_ybQOGdkBJgLO-CPSsHCxvaNuiiz/view?usp=drive_link,19lCy_ybQOGdkBJgLO-CPSsHCxvaNuiiz,ok,200,dataset\hdsd_raw\0637_Progesterone_Injection_Bp_25Mg_1_19lCy_ybQOGdkBJgLO-CPSsHCxvaNuiiz.pdf,772669
638,Glumeron 30 MR [Gliclazid 30mg],1,https://drive.google.com/file/d/1PInMqXzTOJuBQTHZ4oXt3ibIASoCnNHl/view?usp=drive_link,1PInMqXzTOJuBQTHZ4oXt3ibIASoCnNHl,ok,200,dataset\hdsd_raw\0638_Glumeron_30_MR_Gliclazid_30mg_1_1PInMqXzTOJuBQTHZ4oXt3ibIASoCnNHl.pdf,5874894
639,"TP Povidon iod 10% [2,5g/25ml, 450ml]",1,https://drive.google.com/file/d/1IZVj9SGu0CPiT3MYqlzRyh0RKIyWBEq4/view?usp=drive_link,1IZVj9SGu0CPiT3MYqlzRyh0RKIyWBEq4,ok,200,dataset\hdsd_raw\0639_TP_Povidon_iod_10_2_5g_25ml_450ml_1_1IZVj9SGu0CPiT3MYqlzRyh0RKIyWBEq4.pdf,4968578
639,"TP Povidon iod 10% [2,5g/25ml, 450ml]",2,https://drive.google.com/file/d/1vnxPc1AEU59lp6vRW-barhn2dHWZXahs/view?usp=sharing,1vnxPc1AEU59lp6vRW-barhn2dHWZXahs,ok,200,dataset\hdsd_raw\0639_TP_Povidon_iod_10_2_5g_25ml_450ml_2_1vnxPc1AEU59lp6vRW-barhn2dHWZXahs.pdf,925423
640,"Glucovance 500mg/2,5mg [Glibenclamid + Metformin]",1,https://drive.google.com/file/d/1tPEW7mS4bIvNxb_Q0POWZqe5Ic8SVz2P/view?usp=drive_link,1tPEW7mS4bIvNxb_Q0POWZqe5Ic8SVz2P,ok,200,dataset\hdsd_raw\0640_Glucovance_500mg_2_5mg_Glibenclamid_Metformin_1_1tPEW7mS4bIvNxb_Q0POWZqe5Ic8SVz2P.pdf,3323027
641,Dicellnase [Piroxicam 20mg],1,https://drive.google.com/file/d/14fiGTBPHGoJx-dCfePsdqVfdgUvanuuV/view?usp=drive_link,14fiGTBPHGoJx-dCfePsdqVfdgUvanuuV,ok,200,dataset\hdsd_raw\0641_Dicellnase_Piroxicam_20mg_1_14fiGTBPHGoJx-dCfePsdqVfdgUvanuuV.pdf,850445
642,Pracetam 800 mg,1,https://drive.google.com/file/d/1ing5HPGlNWmxezvstIYYuBG4w-JW_uus/view?usp=sharing,1ing5HPGlNWmxezvstIYYuBG4w-JW_uus,bad_response:text/html,404,,0
643,Tebantin 300Mg [Gabapentin],1,https://drive.google.com/file/d/16lSPAhyKSdv4_zDGEmaMoH_ZRLK8zzjy/view?usp=drive_link,16lSPAhyKSdv4_zDGEmaMoH_ZRLK8zzjy,ok,200,dataset\hdsd_raw\0643_Tebantin_300Mg_Gabapentin_1_16lSPAhyKSdv4_zDGEmaMoH_ZRLK8zzjy.pdf,1600198
643,Tebantin 300Mg [Gabapentin],2,https://drive.google.com/file/d/1lIaSNRwT2y0LU5E_d6ns4NSy7PSak9M4/view?usp=sharing,1lIaSNRwT2y0LU5E_d6ns4NSy7PSak9M4,ok,200,dataset\hdsd_raw\0643_Tebantin_300Mg_Gabapentin_2_1lIaSNRwT2y0LU5E_d6ns4NSy7PSak9M4.pdf,4453132
644,Cerahead 800mg,1,https://drive.google.com/file/d/1L3-Qf8jxT39Bol_2CmexG49kC6OAjusz/view?usp=drive_link,1L3-Qf8jxT39Bol_2CmexG49kC6OAjusz,ok,200,dataset\hdsd_raw\0644_Cerahead_800mg_1_1L3-Qf8jxT39Bol_2CmexG49kC6OAjusz.pdf,6119100
645,Coversyl Plus Arginine 5mg/1.25mg,1,https://drive.google.com/file/d/1DaxLfxA3CvXTmJWR5MdUFQMmVqHji7FD/view?usp=drive_link,1DaxLfxA3CvXTmJWR5MdUFQMmVqHji7FD,bad_response:text/html,404,,0
646,Viacoram 7Mg/5Mg Tab 30'S,1,https://drive.google.com/file/d/1cKU8vVLrtwwJWEnghjeUUAsjJ6mt1lYO/view?usp=drive_link,1cKU8vVLrtwwJWEnghjeUUAsjJ6mt1lYO,ok,200,dataset\hdsd_raw\0646_Viacoram_7Mg_5Mg_Tab_30_S_1_1cKU8vVLrtwwJWEnghjeUUAsjJ6mt1lYO.pdf,16623620
647,Savidopril 4 mg,1,https://drive.google.com/file/d/11bwsb7ScxepuhxTGLw3K2qDZm9cLkJlq/view?usp=drive_link,11bwsb7ScxepuhxTGLw3K2qDZm9cLkJlq,ok,200,dataset\hdsd_raw\0647_Savidopril_4_mg_1_11bwsb7ScxepuhxTGLw3K2qDZm9cLkJlq.pdf,3206472
648,"Gemapaxane [Enoxaparin (natri) 6000IU/ 0,6ml]",1,https://drive.google.com/file/d/1lTlFylfvWiENeybYkOF3ohHSRl0w6PZH/view?usp=drive_link,1lTlFylfvWiENeybYkOF3ohHSRl0w6PZH,ok,200,dataset\hdsd_raw\0648_Gemapaxane_Enoxaparin_natri_6000IU_0_6ml_1_1lTlFylfvWiENeybYkOF3ohHSRl0w6PZH.pdf,1278704
649,Coversyl 10mg,1,https://drive.google.com/file/d/1zHU7nbmDW_5NEGXMzxDaZasmefYDvj-d/view?usp=drive_link,1zHU7nbmDW_5NEGXMzxDaZasmefYDvj-d,ok,200,dataset\hdsd_raw\0649_Coversyl_10mg_1_1zHU7nbmDW_5NEGXMzxDaZasmefYDvj-d.pdf,2504583
650,SaViMetoc [Paracetamol + Methocarbamol 325 Mg + 400mg],1,https://drive.google.com/file/d/1INaAVFyH3KEWxcrk2RR0MmLRL9JDXnsJ/view?usp=drive_link,1INaAVFyH3KEWxcrk2RR0MmLRL9JDXnsJ,ok,200,dataset\hdsd_raw\0650_SaViMetoc_Paracetamol_Methocarbamol_325_Mg_400mg_1_1INaAVFyH3KEWxcrk2RR0MmLRL9JDXnsJ.pdf,6599122
651,Doxycycline 100mg,1,https://drive.google.com/file/d/1y-_o6N644bCrOuRXUxvyenhRoeDhiAQE/view?usp=drive_link,1y-_o6N644bCrOuRXUxvyenhRoeDhiAQE,bad_response:text/html,404,,0
652,Hapacol Caplet 500 [Paracetamol 500mg],1,https://drive.google.com/file/d/16xvlgiMGuyo5Py7XUI3TDg6ifEReIDmN/view?usp=sharing,16xvlgiMGuyo5Py7XUI3TDg6ifEReIDmN,ok,200,dataset\hdsd_raw\0652_Hapacol_Caplet_500_Paracetamol_500mg_1_16xvlgiMGuyo5Py7XUI3TDg6ifEReIDmN.pdf,939599
653,Oxytocin 5IU/1ml,1,https://drive.google.com/file/d/14Vx4KlUtZ2XbpojRuX0zHc-3RbHBRPlS/view?usp=drive_link,14Vx4KlUtZ2XbpojRuX0zHc-3RbHBRPlS,ok,200,dataset\hdsd_raw\0653_Oxytocin_5IU_1ml_1_14Vx4KlUtZ2XbpojRuX0zHc-3RbHBRPlS.pdf,1822560
654,Ondansetron Kabi 2mg/ml,1,https://drive.google.com/file/d/1pXmjdHz8oXSBIE_WehKqg03K8PxrJtrN/view?usp=drive_link,1pXmjdHz8oXSBIE_WehKqg03K8PxrJtrN,ok,200,dataset\hdsd_raw\0654_Ondansetron_Kabi_2mg_ml_1_1pXmjdHz8oXSBIE_WehKqg03K8PxrJtrN.pdf,5658484
654,Ondansetron Kabi 2mg/ml,2,https://drive.google.com/file/d/1HDaPCXietozQ9uC4BGQduA-S7bgAahwo/view?usp=sharing,1HDaPCXietozQ9uC4BGQduA-S7bgAahwo,bad_response:text/html,404,,0
655,Ondansetron-BFS 8mg/4ml,1,https://drive.google.com/file/d/1yhAt0iXaPjezetmQHQQ5LrAbaq19eW5w/view?usp=drive_link,1yhAt0iXaPjezetmQHQQ5LrAbaq19eW5w,ok,200,dataset\hdsd_raw\0655_Ondansetron-BFS_8mg_4ml_1_1yhAt0iXaPjezetmQHQQ5LrAbaq19eW5w.pdf,1427401
656,Voltaren [Viên Đặt Hậu Môn 100mg],1,https://drive.google.com/file/d/140XtFVkLTYdCitN2W6Dk3OmeAGMai2kI/view?usp=sharing,140XtFVkLTYdCitN2W6Dk3OmeAGMai2kI,ok,200,dataset\hdsd_raw\0656_Voltaren_Viên_Đặt_Hậu_Môn_100mg_1_140XtFVkLTYdCitN2W6Dk3OmeAGMai2kI.pdf,3092881
657,LOMEC 20 [Omeprazol 20mg],1,https://drive.google.com/file/d/1J3PaOKbymcg-HPxTkbVT2xy5y72F0C-I/view?usp=drive_link,1J3PaOKbymcg-HPxTkbVT2xy5y72F0C-I,ok,200,dataset\hdsd_raw\0657_LOMEC_20_Omeprazol_20mg_1_1J3PaOKbymcg-HPxTkbVT2xy5y72F0C-I.pdf,1275219
658,Suprane [Desflurane 100% (v/v)/240ml],1,https://drive.google.com/file/d/1QHg7Ls_6hmusQ0oSSj3JUx8788ZWmdE_/view?usp=drive_link,1QHg7Ls_6hmusQ0oSSj3JUx8788ZWmdE_,ok,200,dataset\hdsd_raw\0658_Suprane_Desflurane_100_v_v_240ml_1_1QHg7Ls_6hmusQ0oSSj3JUx8788ZWmdE_.pdf,4731344
659,Zapnex-10 [Olanzapin 10 Mg],1,https://drive.google.com/file/d/1M4LDfvReR6tvsRtuEupmiGpiFHRXnd_S/view?usp=drive_link,1M4LDfvReR6tvsRtuEupmiGpiFHRXnd_S,ok,200,dataset\hdsd_raw\0659_Zapnex-10_Olanzapin_10_Mg_1_1M4LDfvReR6tvsRtuEupmiGpiFHRXnd_S.pdf,12403291
659,Zapnex-10 [Olanzapin 10 Mg],2,https://drive.google.com/file/d/11xxDNwI7XcH4G_PMNs81U1L5DVTuB240/view?usp=sharing,11xxDNwI7XcH4G_PMNs81U1L5DVTuB240,ok,200,dataset\hdsd_raw\0659_Zapnex-10_Olanzapin_10_Mg_2_11xxDNwI7XcH4G_PMNs81U1L5DVTuB240.pdf,1524340
660,"Oflovid Ophthalmic Ointment [0,3%/3,5g]",1,https://drive.google.com/file/d/1Y51944JSHRdGGH2-G6g_A-4szECzeE2A/view?usp=sharing,1Y51944JSHRdGGH2-G6g_A-4szECzeE2A,bad_response:text/html,404,,0
661,Pradaxa [Dabigatran 75mg],1,https://drive.google.com/file/d/1QrSGIOsAgmu1XmV_SWi5YFMBqoqXzs9Y/view?usp=sharing,1QrSGIOsAgmu1XmV_SWi5YFMBqoqXzs9Y,bad_response:text/html,404,,0
661,Pradaxa [Dabigatran 75mg],2,https://drive.google.com/file/d/1NHyPHIDbLOTfbBP4_5X8E533jyulWFlK/view?usp=drive_link,1NHyPHIDbLOTfbBP4_5X8E533jyulWFlK,bad_response:text/html,404,,0
663,Plavix 75mg,1,https://drive.google.com/file/d/1CSyinfn-s8ntkvzk37LvZKdgg2HBbAuq/view?usp=sharing,1CSyinfn-s8ntkvzk37LvZKdgg2HBbAuq,bad_response:text/html,404,,0
664,"Nước Oxy Già 3% [3%, 50 ml]",1,https://drive.google.com/file/d/19CeW7yq6XBNu1j__Xcaoe8m-NOVwmRPL/view?usp=drive_link,19CeW7yq6XBNu1j__Xcaoe8m-NOVwmRPL,ok,200,dataset\hdsd_raw\0664_Nước_Oxy_Già_3_3_50_ml_1_19CeW7yq6XBNu1j__Xcaoe8m-NOVwmRPL.pdf,1359349
665,Nước Cất Pha Tiêm 5 Ml,1,https://drive.google.com/file/d/1fKLava6gFOCvb3B1t55bttpJet4Fdsi4/view?usp=drive_link,1fKLava6gFOCvb3B1t55bttpJet4Fdsi4,ok,200,dataset\hdsd_raw\0665_Nước_Cất_Pha_Tiêm_5_Ml_1_1fKLava6gFOCvb3B1t55bttpJet4Fdsi4.pdf,522220
666,Clindamycin- Hameln 150mg/ml,1,https://drive.google.com/file/d/1gKDrTwK96iJKtVEYHdumhWttL5TBL1wv/view?usp=drive_link,1gKDrTwK96iJKtVEYHdumhWttL5TBL1wv,ok,200,dataset\hdsd_raw\0666_Clindamycin-_Hameln_150mg_ml_1_1gKDrTwK96iJKtVEYHdumhWttL5TBL1wv.pdf,5787386
667,Nước Cất Pha Tiêm 10 Ml,1,https://drive.google.com/file/d/1iwpCpV2f-RYWK07RFD2JKXRbskd_pded/view?usp=drive_link,1iwpCpV2f-RYWK07RFD2JKXRbskd_pded,ok,200,dataset\hdsd_raw\0667_Nước_Cất_Pha_Tiêm_10_Ml_1_1iwpCpV2f-RYWK07RFD2JKXRbskd_pded.pdf,471501
668,Clabact 500 [Clarithromycin 500mg],1,https://drive.google.com/file/d/1VS_fW9EYaxrAX3vN8jjqs0b63KCCveda/view?usp=drive_link,1VS_fW9EYaxrAX3vN8jjqs0b63KCCveda,ok,200,dataset\hdsd_raw\0668_Clabact_500_Clarithromycin_500mg_1_1VS_fW9EYaxrAX3vN8jjqs0b63KCCveda.pdf,1731281
669,BFS-Noradrenaline 4mg,1,https://drive.google.com/file/d/1jHcqjLZ6Z_G_seVdo8hGn_Ksjca8kSz-/view?usp=drive_link,1jHcqjLZ6Z_G_seVdo8hGn_Ksjca8kSz-,ok,200,dataset\hdsd_raw\0669_BFS-Noradrenaline_4mg_1_1jHcqjLZ6Z_G_seVdo8hGn_Ksjca8kSz-.pdf,11967906
670,Ciloxan 3mg/ml,1,https://drive.google.com/file/d/1o-Nt39Cj1re-ZkHmbAKXFKcy0W_NJCdb/view?usp=drive_link,1o-Nt39Cj1re-ZkHmbAKXFKcy0W_NJCdb,ok,200,dataset\hdsd_raw\0670_Ciloxan_3mg_ml_1_1o-Nt39Cj1re-ZkHmbAKXFKcy0W_NJCdb.pdf,1994381
671,Nifehexal 30 LA 30mg,1,https://drive.google.com/file/d/11LxXYERib9O3vRylPxF3B9nkar7dp4LR/view?usp=sharing,11LxXYERib9O3vRylPxF3B9nkar7dp4LR,bad_response:text/html,404,,0
671,Nifehexal 30 LA 30mg,2,https://drive.google.com/file/d/1DQOvSoDFb7F51FZYX53jio57-M0QQVGT/view?usp=sharing,1DQOvSoDFb7F51FZYX53jio57-M0QQVGT,ok,200,dataset\hdsd_raw\0671_Nifehexal_30_LA_30mg_2_1DQOvSoDFb7F51FZYX53jio57-M0QQVGT.pdf,8956291
672,Nafloxin Solution For Infusion 200mg/100ml,1,https://drive.google.com/file/d/1sZVWQKNoyV7OlFa9F8Tz1VrPNXFBECMW/view?usp=drive_link,1sZVWQKNoyV7OlFa9F8Tz1VrPNXFBECMW,ok,200,dataset\hdsd_raw\0672_Nafloxin_Solution_For_Infusion_200mg_100ml_1_1sZVWQKNoyV7OlFa9F8Tz1VrPNXFBECMW.pdf,4711353
673,Nifedipin T20 retard [20 mg],1,https://drive.google.com/file/d/1KD1Sx5vdLi8EONskKrxdxNzXW7aLSrjk/view?usp=sharing,1KD1Sx5vdLi8EONskKrxdxNzXW7aLSrjk,bad_response:text/html,404,,0
673,Nifedipin T20 retard [20 mg],2,https://drive.google.com/file/d/1mDtfDl-se5KR0hHNTiV0fe3LWqR7tiqS/view?usp=sharing,1mDtfDl-se5KR0hHNTiV0fe3LWqR7tiqS,ok,200,dataset\hdsd_raw\0673_Nifedipin_T20_retard_20_mg_2_1mDtfDl-se5KR0hHNTiV0fe3LWqR7tiqS.pdf,535049
674,Ciprobay 400mg/200ml,1,https://drive.google.com/file/d/1W1KIGulQTtxRgYTQzVD-APm3ZhsMPfeX/view?usp=drive_link,1W1KIGulQTtxRgYTQzVD-APm3ZhsMPfeX,ok,200,dataset\hdsd_raw\0674_Ciprobay_400mg_200ml_1_1W1KIGulQTtxRgYTQzVD-APm3ZhsMPfeX.pdf,4176835
675,Nikoramyl 5 [Nicorandil 5mg],1,https://drive.google.com/file/d/17r4icuMCU_mPovphDjpuQ1FC4z40EZgW/view?usp=sharinghttps://drive.google.com/file/d/1Ja65AQGJcrNMmUztJnpEFxxE_mO9hu4w/view?usp=drive_link,17r4icuMCU_mPovphDjpuQ1FC4z40EZgW,bad_response:text/html,404,,0
675,Nikoramyl 5 [Nicorandil 5mg],2,https://drive.google.com/file/d/1Ja65AQGJcrNMmUztJnpEFxxE_mO9hu4w/view?usp=sharing,1Ja65AQGJcrNMmUztJnpEFxxE_mO9hu4w,ok,200,dataset\hdsd_raw\0675_Nikoramyl_5_Nicorandil_5mg_2_1Ja65AQGJcrNMmUztJnpEFxxE_mO9hu4w.pdf,3704333
676,Vincardipin [Nicardipin 10mg/10ml],1,https://drive.google.com/file/d/13dtCbM52hTIOgVk6g9-L8x2Ez4abRfZr/view?usp=drive_link,13dtCbM52hTIOgVk6g9-L8x2Ez4abRfZr,ok,200,dataset\hdsd_raw\0676_Vincardipin_Nicardipin_10mg_10ml_1_13dtCbM52hTIOgVk6g9-L8x2Ez4abRfZr.pdf,9110219
677,Vinphastu [Cinarizin 25mg],1,https://drive.google.com/file/d/1rRx5ZmgHimSOlvCaGR9U2MS-uEkfDLvz/view?usp=drive_link,1rRx5ZmgHimSOlvCaGR9U2MS-uEkfDLvz,ok,200,dataset\hdsd_raw\0677_Vinphastu_Cinarizin_25mg_1_1rRx5ZmgHimSOlvCaGR9U2MS-uEkfDLvz.pdf,4162965
678,"Pinadine Inj 0,5mg/ml",1,https://drive.google.com/file/d/1vsVshYzAyys6Ef13DrJa6A5ZKau-NIuj/view?usp=drive_link,1vsVshYzAyys6Ef13DrJa6A5ZKau-NIuj,ok,200,dataset\hdsd_raw\0678_Pinadine_Inj_0_5mg_ml_1_1vsVshYzAyys6Ef13DrJa6A5ZKau-NIuj.pdf,3655317
679,Esseil-10 [Cilnidipin 10mg],1,https://drive.google.com/file/d/1-Zy6P27pFsOx1JXBeLKRL8L4B80kMgyl/view?usp=drive_link,1-Zy6P27pFsOx1JXBeLKRL8L4B80kMgyl,ok,200,dataset\hdsd_raw\0679_Esseil-10_Cilnidipin_10mg_1_1-Zy6P27pFsOx1JXBeLKRL8L4B80kMgyl.pdf,8428422
680,Maxitrol [(1mg + 3500IU + 6000IU)/ Gram],1,https://drive.google.com/file/d/19jFB1xYkIdtZvimjeF74z7a541y2SL0u/view?usp=drive_link,19jFB1xYkIdtZvimjeF74z7a541y2SL0u,bad_response:text/html,404,,0
681,Cetimed 10mg [Cetirizin],1,https://drive.google.com/file/d/1El2z442_9I5sW2OEZeietDmruT1xodZ8/view?usp=drive_link,1El2z442_9I5sW2OEZeietDmruT1xodZ8,ok,200,dataset\hdsd_raw\0681_Cetimed_10mg_Cetirizin_1_1El2z442_9I5sW2OEZeietDmruT1xodZ8.pdf,953787
